trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.5, 'e': 0.40487884598720403}",25,3,-15.564558553955973,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.403442786149123}",35,0,-78.80292600118021,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
737,False,"{'a': 0.5, 'e': 0.40200573186512284}",20,16,7.160619869784235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.40056768667739756}",25,0,10.721094400075755,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
739,False,"{'a': 0.5, 'e': 0.3991286541305842}",25,0,-12.673462482088269,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
740,False,"{'a': 0.5, 'e': 0.3976886377717535}",25,16,16.75462288862442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.3962476411504008}",30,9,-35.70257943758474,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
742,False,"{'a': 0.5, 'e': 0.394805667818438}",25,0,-152.70229252404258,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 4}",0
743,False,"{'a': 0.5, 'e': 0.39336272133018474}",35,12,-9.662839650019707,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.39191880524235856}",30,9,-17.04431468896064,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.3904739231140678}",30,20,0.1036013526412507,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.38902807850680193}",20,0,-13.846090890193036,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
747,False,"{'a': 0.5, 'e': 0.387581274984422}",25,3,-22.432065083763646,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
748,False,"{'a': 0.5, 'e': 0.3861335161131537}",25,7,31.872600363793307,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.3846848054615772}",20,16,7.417745188843442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.38323514660061825}",20,15,-1.2989321148978696,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.38178454310354054}",20,8,19.264239776895003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.380332998545936}",30,0,-7.405943809380868,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.3788805165057157}",25,11,-39.02328941068063,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
754,False,"{'a': 0.5, 'e': 0.37742710056310214}",20,13,13.946358058344464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.37597275430061966}",25,7,22.134806748800514,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.37451748130308526}",20,9,3.7819835151490713,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.37306128515760084}",25,9,-7.810810027679325,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.37160416945354374}",30,0,-25.810129400096656,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
759,False,"{'a': 0.5, 'e': 0.3701461377825573}",25,16,9.493076866682806,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.3686871937385432}",30,3,-33.020889049684186,"{0: 22, 1: 3, 2: 1, 3: 0, 4: 1}",1
761,False,"{'a': 0.5, 'e': 0.36722734091765213}",25,0,-13.461246307398172,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
762,False,"{'a': 0.5, 'e': 0.3657665829182742}",30,7,-30.180079768091993,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.3643049233410312}",20,6,11.94937626460292,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.3628423657887671}",25,6,-37.13783597791427,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.36137891386653953}",25,0,25.195232286516557,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
766,False,"{'a': 0.5, 'e': 0.35991457118160985}",20,2,-11.947554288281012,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.358449341343436}",30,8,-17.912270402625065,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
768,False,"{'a': 0.5, 'e': 0.3569832279636623}",20,16,6.428800337804959,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.35551623465611054}",25,1,-32.942187193077245,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 1}",1
770,False,"{'a': 0.5, 'e': 0.35404836503677195}",25,19,-10.072139876571459,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.3525796227237979}",20,0,-43.93080916591717,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.3511100113374901}",20,0,6.051410320047493,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.3496395345002931}",35,13,17.1345397231281,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.34816819583678477}",20,3,2.815412332670716,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.34669599897366654}",30,24,10.808770865327435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.345222947539756}",20,0,5.776874914364629,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
777,False,"{'a': 0.5, 'e': 0.3437490451659771}",25,0,-74.45223648936168,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",1
778,False,"{'a': 0.5, 'e': 0.3422742954853506}",25,11,11.437230074239434,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.3407987021329864}",25,7,-27.643205357779735,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.33932226874607413}",20,15,-0.935681875719153,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.3378449989638732}",25,0,-73.35050633010279,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
782,False,"{'a': 0.5, 'e': 0.3363668964277054}",25,10,12.778264450789926,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.33488796478094507}",30,0,-30.329194146442916,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
784,False,"{'a': 0.5, 'e': 0.33340820766900975}",20,0,-18.296471123943732,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
785,False,"{'a': 0.5, 'e': 0.3319276287393521}",20,0,-46.72118612511469,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
786,False,"{'a': 0.5, 'e': 0.3304462316414507}",20,0,-34.1959552323518,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
787,False,"{'a': 0.5, 'e': 0.3289640200268}",35,7,-10.331304599190219,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
788,False,"{'a': 0.5, 'e': 0.32748099754890286}",20,0,-10.345141654019535,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.3259971678632607}",25,0,-0.31844244183108694,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
790,False,"{'a': 0.5, 'e': 0.32451253462736473}",25,17,13.687805950902419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.32302710150068625}",20,6,-87.35498411616118,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
792,False,"{'a': 0.5, 'e': 0.32154087214466887}",20,13,3.537683856564378,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.3200538502227187}",20,0,-59.625920109072,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
794,False,"{'a': 0.5, 'e': 0.318566039400195}",30,0,-15.55189520642452,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.317077443344402}",30,15,15.777238210599814,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.31558806572457976}",30,10,-10.295428079555084,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 0.5, 'e': 0.3140979102118938}",25,3,8.13609035931607,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.31260698047942803}",25,0,-27.458487626515996,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
799,False,"{'a': 0.5, 'e': 0.31111528020217455}",25,6,-64.90887956950971,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 1}",1
800,False,"{'a': 0.5, 'e': 0.3096228130570242}",20,0,-26.349917796041048,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
801,False,"{'a': 0.5, 'e': 0.30812958272275875}",25,0,-19.908125466979254,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
802,False,"{'a': 0.5, 'e': 0.30663559288004105}",20,8,-4.00051736938642,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.3051408472114055}",25,15,16.381351614457667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.3036453494012501}",20,0,-15.492873103189911,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.302149103135827}",25,6,-46.9520627153707,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.3006521121032323}",35,18,8.358700564252468,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.2991543799933987}",25,15,5.647819210658974,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.29765591049808554}",20,0,23.181831108719983,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 0.29615670731086907}",30,13,0.7424009812413197,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.29465677412713476}",25,8,19.26324949819987,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.2931561146440672}",20,16,7.923490229584281,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.29165473256064095}",20,7,-58.792964486836105,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
813,False,"{'a': 0.5, 'e': 0.29015263157761206}",20,5,-50.026750586714336,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
814,False,"{'a': 0.5, 'e': 0.2886498153975087}",20,12,-28.327449841302663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.28714628772462136}",20,14,11.03889224982413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.28564205226499473}",20,8,-30.073372239574397,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
817,False,"{'a': 0.5, 'e': 0.2841371127264181}",20,12,-1.430254807087961,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.2826314728184164}",20,8,-34.537390281414055,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.2811251362522402}",25,17,-3.7398810423327715,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.2796181067408581}",30,17,-27.450811295515063,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.5, 'e': 0.2781103879989464}",20,7,14.596123837064312,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.27660198374287986}",30,0,9.695070929620348,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.27509289769072376}",20,3,22.764362072290343,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.2735831335622235}",25,5,9.148726027303287,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.2720726950787958}",35,0,-28.934526670405017,"{0: 31, 1: 1, 2: 1, 3: 1, 4: 1}",0
826,False,"{'a': 0.5, 'e': 0.2705615859635196}",35,25,-2.076907023671321,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.2690498099411274}",20,3,7.0500843099156985,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.2675373707379947}",20,4,-36.698128866792615,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
829,False,"{'a': 0.5, 'e': 0.26602427208213236}",30,8,13.303753893395193,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.26451051770317663}",30,24,11.829897733955782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.26299611133237955}",20,0,-11.619723391259035,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
832,False,"{'a': 0.5, 'e': 0.2614810567026008}",30,16,26.5511608117952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.25996535754829797}",25,13,16.437930416958512,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.25844901760551675}",25,4,24.840928391176334,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.25693204061188285}",25,8,-26.80501512370673,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.2554144303065924}",35,21,-10.168969933465815,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.25389619043040174}",20,8,19.231722364259753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.25237732472561986}",25,8,-21.77912350857622,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
839,False,"{'a': 0.5, 'e': 0.2508578369360983}",20,0,-26.00966021510529,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
840,False,"{'a': 0.5, 'e': 0.24933773080722121}",20,14,9.788943912852702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.24781701008589774}",20,3,13.882659250865489,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.2462956785205518}",25,12,-7.017607249425426,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.2447737398611123}",25,8,-22.08731258572833,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
844,False,"{'a': 0.5, 'e': 0.2432511978590054}",20,13,0.4151416083527688,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.24172805626714405}",30,4,7.158393637819634,"{0: 23, 1: 2, 2: 0, 3: 1, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.2402043188399194}",20,6,12.327188286244127,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.23867998933319068}",20,0,-3.844199282652059,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 0.23715507150427706}",35,19,27.78355281317758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.235629569111948}",35,27,18.70230182365284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.2341034859164131}",20,12,15.518354104862713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.23257682567931431}",30,8,-25.135157101945417,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
852,False,"{'a': 0.5, 'e': 0.23104959216371587}",35,25,17.629032418942437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.2295217891340945}",20,5,-13.665977726237774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
854,False,"{'a': 0.5, 'e': 0.22799342035633127}",25,14,8.83536501201759,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.22646448959770185}",25,18,13.481323664165327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.22493500062686647}",30,19,-13.457512725684717,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.22340495721386194}",20,16,9.213650976335863,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.2218743631300917}",20,6,-29.524533562219514,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
859,False,"{'a': 0.5, 'e': 0.22034322214831592}",25,12,-9.284799485633366,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.21881153804264342}",30,10,-68.25009453013989,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
861,False,"{'a': 0.5, 'e': 0.2172793145885218}",25,13,-22.502601689731293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.21574655556272743}",30,13,27.069080451594726,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.2142132647433575}",20,9,19.487943004514626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.21267944590982}",20,14,12.67983772527572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.2111451028428237}",20,11,18.364973652404043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.20961023932437034}",35,7,14.145352282778399,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.2080748591377444}",25,16,3.509809388641016,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.2065389660675033}",25,0,26.15188765924946,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
869,False,"{'a': 0.5, 'e': 0.20500256389946933}",25,12,-29.416226359771542,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
870,False,"{'a': 0.5, 'e': 0.2034656564207196}",20,5,5.348791434123004,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.20192824741957616}",20,0,-2.8221977479120097,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.2003903406855979}",20,10,17.94177496294073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.19885194000957035}",35,25,18.265820627839883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.19731304918349676}",25,11,-8.496286053268026,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.19577367200058793}",25,13,28.372004784214013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.1942338122552541}",20,16,8.256825469016656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.192693473743095}",20,7,12.472568416814752,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.1911526602608898}",25,17,12.50582209858699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.18961137560658914}",20,2,-34.69628116919434,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
880,False,"{'a': 0.5, 'e': 0.18806962357930496}",20,8,10.776591213409423,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.18652740797930062}",20,4,-88.47800827068534,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
882,False,"{'a': 0.5, 'e': 0.1849847326079828}",30,18,-23.88252408845339,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.1834416012678914}",25,13,15.658326113927235,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.18189801776268977}",25,12,22.22772030712331,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.1803539858971562}",20,9,7.50283385367358,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.17880950947717436}",30,19,10.027289872824495,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.1772645923097229}",25,16,17.867457121778628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.1757192382028676}",20,1,15.615570359164465,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.1741734509657513}",20,10,-25.173170147183054,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.17262723440858363}",30,16,21.848910417918816,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.17108059234263326}",30,16,-13.147181944834376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.1695335285802177}",20,9,24.357144815151457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.16798604693469313}",35,18,-29.531414370132747,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
894,False,"{'a': 0.5, 'e': 0.16643815122044656}",25,15,18.351782496469006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.1648898452528855}",20,12,8.288302710098222,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.16334113284842816}",20,10,19.632785758235553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.16179201782449515}",25,15,2.2465491669669966,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.16024250399949955}",20,8,5.388273399955481,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.15869259519283674}",20,6,26.599533986363806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,10,21.76496929976023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.15559160791695215}",20,7,10.839842439010942,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.15404053709135251}",30,15,-13.260598847885491,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.15248908657131077}",20,8,-17.000603637430466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
904,False,"{'a': 0.5, 'e': 0.15093726018099674}",25,4,31.799798337393582,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.14938506174550675}",35,17,31.00030570885344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.14783249509085347}",30,20,18.639763815420213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.1462795640439579}",25,13,13.335490909259391,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.14472627243263916}",25,13,19.989566484239923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.1431726240856046}",25,14,-3.655038916509083,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.14161862283244142}",20,8,19.114239402782843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.14006427250360673}",20,0,31.040725486778214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.13850957693041743}",20,8,-17.068994398496734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
913,False,"{'a': 0.5, 'e': 0.13695453994504211}",20,13,16.57164980076339,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.13539916538049082}",25,17,16.492346157010026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.13384345707060513}",20,13,16.141612034566258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.13228741885004988}",20,11,10.167258264376885,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.1307310545543031}",25,3,-21.62326510508051,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
918,False,"{'a': 0.5, 'e': 0.1291743680196459}",25,14,-0.15229887646084883,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.12761736308315438}",25,2,41.2740564606141,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
